location_name,lat,lon,centreline_id,centreline_type,total_vehicle,total_pedestrian,collision_count,fatal_count,n_schools,n_childcare,n_libraries,n_community_centres,n_emergency_services,ltc_beds_nearby,score_traffic,score_collision,score_impact,score_density,priority_score
Falstaff Ave / Erie St,43.7202001125479,-79.4821202220101,13455097,2,2697,97,0,0,0,1,0,0,0,75,0.036796156182114334,0.0,0.04566600269870847,0.23767772511848342,0.045779627715330055
Meadowvale Rd / Old Finch Ave / Meadowvale Rd Trl,43.8273787037295,-79.1791996209453,13441668,2,8994,5,0,0,1,0,0,0,0,0,0.12355646747454097,0.0,0.012658227848101264,0.0,0.04577640918570959
Acacia Rd / Belsize Dr (North),43.7019856172695,-79.3902375069282,13457857,2,1798,92,0,0,2,5,1,0,0,168,0.024420203890304013,0.0,0.18607032705776522,0.0,0.04576113677315945
Humberline Dr / Holyoake Cres (East),43.7316874125454,-79.6118132914126,13453700,2,6573,694,0,0,0,0,0,1,0,0,0.09036947518050478,0.0,0.0375,0.06617298578199052,0.04574661489137572
Alhambra Ave / Boustead Ave,43.6533315632048,-79.4528117216668,13466339,2,665,249,0,0,3,4,0,0,0,0,0.008803876864626527,0.0,0.06835443037974684,0.2898696682464455,0.04573920980321321
Hamstead Ave / Chisholm Ave,43.6969641974852,-79.3068002726082,13458413,2,1220,51,0,0,0,0,0,0,0,0,0.01651261513336394,0.0,0.0,0.3982227488151659,0.045601690178193974
Beechborough Ave / Bertram St,43.694575902248,-79.4737929395196,13459325,2,4192,78,0,0,1,1,0,0,0,0,0.057389946262342235,0.0,0.020253164556962026,0.21409952606635071,0.04554706670984726
Chandler Dr / Janray Dr (North),43.7648238221746,-79.2182480345325,13447845,2,569,541,1,0,3,1,0,3,0,0,0.0074847223565429775,0.03225806451612903,0.15806962025316454,0.0,0.04552389945606811
Scarborough Golf Club Rd / Newark Rd,43.7756809876262,-79.2210528104115,13446284,2,6594,77,1,0,1,0,0,0,0,0,0.09049317200640379,0.03225806451612903,0.012658227848101264,0.0,0.04549457835250674
Greenwood Ave / Walpole Ave,43.6740655780827,-79.3293103144034,13462668,2,9446,581,0,0,0,0,0,0,0,0,0.12986194675751345,0.0,0.0,0.0,0.045451681365129705
Wilmington Ave / Waterloo Ave,43.7565287554918,-79.4543097201908,13449488,2,5287,89,0,0,0,0,0,0,0,0,0.0726383184875068,0.0,0.0,0.20005924170616113,0.04542933564124349
Varsity Rd / Warren Cres,43.6636321117586,-79.5014806596139,13464810,2,1275,54,0,0,1,1,0,1,0,0,0.01724738619067372,0.0,0.05775316455696203,0.2782582938388626,0.045413047462014466
Greenfield Ave / Willowdale Ave,43.7655919547793,-79.4003698464659,13448115,2,5864,212,0,0,5,3,0,0,0,0,0.08044740200646155,0.0,0.08607594936708861,0.0,0.04537178057567927
Bala Ave / Ernest Dockray Ave,43.6897643627851,-79.4991881399009,13460243,2,365,159,0,0,1,2,0,0,0,0,0.004675627238708574,0.0,0.027848101265822784,0.3816350710900474,0.0453695968957173
Research Rd / Clarke St,43.712445073988,-79.3564431897569,13456075,2,1096,8,0,0,0,0,0,0,0,0,0.01474125537994301,0.0,0.0,0.4020734597156398,0.04536678535454403
Hwy 401 Collectors E Ramp / Progress Ave / Progress Ave N,43.7855514628535,-79.2323157178066,13503908,2,9430,116,0,0,0,0,0,0,0,0,0.12961020906845533,0.0,0.0,0.0,0.045363573173959365
McLevin Ave / John Tabor Trl / Fawcett Trl,43.8083543071593,-79.2065317125913,13442559,2,6033,209,1,0,2,0,0,0,0,0,0.08285597402465444,0.03225806451612903,0.025316455696202528,0.0,0.04535320462851472
King Georges Rd / Kingscourt Dr / The Kingsway,43.6512593607184,-79.5028609547466,13466788,2,4693,271,0,0,0,1,0,0,0,0,0.06429940494734254,0.0,0.007594936708860758,0.21285545023696684,0.04530932409703872
Lynmont Rd / Humber College Blvd,43.7319052874552,-79.5960430045576,13453619,2,6044,535,0,0,2,3,0,0,0,0,0.0830351648042566,0.0,0.04810126582278481,0.06617298578199052,0.045299859424245824
Humberwood Blvd / Kingsplate Cres,43.7238882937608,-79.6158494907344,13454800,2,5692,226,1,0,0,0,0,0,0,0,0.0780866500636863,0.03225806451612903,0.0,0.06617298578199052,0.04523794868113441
McCowan Rd / Cree Ave,43.7307167055922,-79.2347960106088,13453023,2,6611,274,0,0,0,0,0,0,0,0,0.09075743877141793,0.0,0.0,0.1346563981042654,0.045230743380422815
Laird Dr / Divadale Dr,43.7153264263069,-79.3654896646597,13455612,2,2592,363,0,0,2,2,0,0,0,34,0.035350718751011874,0.0,0.05776521236265501,0.21303317535545024,0.04522911157093019
Burrows Hall Blvd / Purvis Cres / Burrows Hall Park Trl,43.7937077168809,-79.2289965659373,13444065,2,1120,105,0,0,3,1,0,1,1,0,0.015085786309726942,0.0,0.19973628691983122,0.0,0.045227282592370674
Cassandra Blvd / Underhill Dr (South),43.7485653749368,-79.3264034499987,13450433,2,8031,311,0,0,2,1,0,0,0,0,0.11035508159186949,0.0,0.03291139240506329,0.0,0.04520655703816698
Burnhamthorpe Rd / Holloway Rd / Burnhamthorpe Park Blvd,43.6504068241884,-79.5342480754808,13467015,2,8857,96,0,0,1,0,0,0,0,0,0.12188116828486846,0.0,0.012658227848101264,0.0,0.04519005446932421
Burnhamthorpe Rd / Laurel Ave,43.6472752740176,-79.555583799843,13467558,2,7518,55,0,0,0,1,1,0,0,0,0.10334509726329584,0.0,0.04509493670886076,0.0,0.04518977138392569
St Thomas St / Charles St W,43.6679045933589,-79.390387038385,13463867,2,2661,745,0,0,3,1,0,0,1,0,0.0363265936533013,0.0,0.16223628691983122,0.0,0.0451615651626217
Ellis Ave / Ellis Gdns,43.6386840196912,-79.4672094546579,13468468,2,3055,121,0,0,0,1,0,0,0,0,0.04173058454255771,0.0,0.007594936708860758,0.2898696682464455,0.0451116587563119
Collinsgrove Rd / 25 Collinsgrove Rd,43.7704261354768,-79.1833813913647,13446923,2,1450,53,1,0,1,0,0,1,0,0,0.019617748004248193,0.03225806451612903,0.05015822784810126,0.16919431279620853,0.045107611231373135
Victoria Park Ave / Donside Dr,43.7003398302681,-79.2923237336991,13457892,2,8201,346,0,0,1,2,0,0,0,0,0.1129459830963554,0.0,0.027848101265822784,0.0,0.04510071433688894
Queens Quay W / Dan Leckie Way,43.6366714495739,-79.3967293835532,14130687,2,4457,1643,0,0,4,4,0,1,0,0,0.061132610597845326,0.0,0.1185126582278481,0.0,0.045098945354815484
Indian Rd / Westminster Ave,43.6463511853615,-79.4539108979642,13467493,2,1891,263,0,0,1,3,0,0,0,0,0.02569638952719976,0.0,0.03544303797468354,0.2898696682464455,0.04506931075410117
McGregor Rd / Ashdean Dr,43.744775795876,-79.2813902404416,13450883,2,642,166,0,0,1,0,1,1,0,0,0.00849838911611057,0.0,0.08765822784810126,0.24561611374407583,0.045067693134666534
Plains Rd / Linsmore Cres,43.6945453089749,-79.3352646688975,13458956,2,2246,405,0,0,3,2,0,0,0,0,0.03057749182142448,0.0,0.053164556962025315,0.23678909952606636,0.04501394348251027
Willowdale Ave / Spring Garden Ave,43.7663893315407,-79.4006886485228,13448022,2,5771,430,0,0,5,3,0,0,0,0,0.07926837884753964,0.0,0.08607594936708861,0.0,0.044959122470056595
Poplar Plains Rd / Poplar Plains Cres,43.6795402591976,-79.4029925853482,13461888,2,1835,166,0,0,1,0,0,0,0,0,0.02491873828062685,0.0,0.012658227848101264,0.3366706161137441,0.044920265579214066
Searle Ave / Wilmington Ave,43.7573152090162,-79.4546293603331,13449369,2,4871,91,0,0,0,1,0,0,0,0,0.06677796104999148,0.0,0.007594936708860758,0.20005924170616113,0.04489719787988528
Greer Rd / Douglas Ave,43.7251897145164,-79.4093555733857,13454252,2,938,186,0,0,1,0,0,0,0,0,0.012562149356575607,0.0,0.012658227848101264,0.3795616113744076,0.04488455898186248
Burrows Hall Blvd / Purvis Cres,43.7940766714681,-79.2281317120351,13444021,2,1047,65,0,0,3,1,0,1,1,0,0.01408001871358263,0.0,0.19973628691983122,0.0,0.04487526393372017
Dodge Rd / Warden Ave,43.6901163114762,-79.2719088775505,13459607,2,2813,45,0,0,0,1,1,0,0,0,0.03845928047271006,0.0,0.04509493670886076,0.22304502369668247,0.04478423787688891
Greer Rd / Old Orchard Grv,43.7331497256273,-79.4122532190832,13453042,2,1117,198,0,0,0,1,0,0,0,0,0.01503103582451956,0.0,0.007594936708860758,0.3795616113744076,0.04473601101779476
Ingleton Blvd / Alton Towers Crcl,43.8230431625011,-79.2724787122721,13441818,2,2645,213,1,0,1,1,0,0,0,0,0.036081975580499505,0.03225806451612903,0.020253164556962026,0.16765402843601895,0.04473504978881429
Cooperage St / Mill St,43.6516045324489,-79.3562326222433,30043791,2,2876,3194,0,0,3,0,0,0,1,0,0.039303692408564204,0.0,0.15464135021097045,0.0,0.044684562385191556
Hanna Rd / Donlea Dr,43.7129488152415,-79.3724221294881,13456028,2,2661,552,0,0,3,2,0,0,0,0,0.0363002105053036,0.0,0.053164556962025315,0.21303317535545024,0.04464130260480635
Commercial Rd / Industrial St,43.7102280782991,-79.3548943192495,13456426,2,932,18,0,0,0,0,0,0,0,0,0.01261733980878502,0.0,0.0,0.4020734597156398,0.04462341490463874
Lambton Ave / Cliff St,43.6837295551237,-79.4861377200233,13461332,2,1196,187,0,0,2,2,1,0,1,0,0.016144657303344287,0.0,0.19467299578059072,0.0,0.04458522921228865
Curran Dr / Glen Albert Dr,43.7024086495106,-79.3014788837426,13457571,2,362,21,0,0,1,2,1,1,0,0,0.004634251337248306,0.0,0.10284810126582278,0.22393364928909953,0.044584973150111416
Meadowvale Rd / Rotary Dr,43.8067870626009,-79.1700010404837,13442623,2,9257,121,0,0,0,0,0,0,0,0,0.1272640845481704,0.0,0.0,0.0,0.04454242959185964
Passmore Ave / Dynamic Dr,43.8299389662452,-79.2534673823478,13441654,2,3431,53,1,0,0,0,0,0,0,0,0.04708369459065181,0.03225806451612903,0.0,0.16765402843601895,0.04453501853097519
Neilson Rd / Neilson Park Dr,43.8145090445409,-79.226802328736,14184384,2,7344,65,0,0,3,1,0,0,0,0,0.10093886774233968,0.0,0.04556962025316456,0.0,0.044442527760451794
Nantucket Blvd / Wickware Gt,43.753913717605,-79.2729596494135,13449492,2,1788,14,1,0,0,0,0,0,0,0,0.024424212203135016,0.03225806451612903,0.0,0.24561611374407583,0.044400408226150004
Asterfield Dr / Green Ash Ter,43.7727204046626,-79.1745933597994,14204427,2,566,120,0,0,0,1,0,0,1,0,0.007444305293966943,0.0,0.12426160337552741,0.16919431279620853,0.04437725880761477
Pape Ave / Sammon Ave,43.6844253908268,-79.3469248407915,13460855,2,7853,646,0,0,2,1,0,0,0,0,0.10798231916961072,0.0,0.03291139240506329,0.0,0.04437609019037641
Tapscott Rd / Select Ave,43.8341223942885,-79.2469891862479,30038667,2,9196,25,0,0,0,0,0,0,0,0,0.12665484124047136,0.0,0.0,0.0,0.04432919443416497
Yorkdale Park Trl / Yorkdale Rd / Yorkdale S Allen Express S Ramp,43.7248774279394,-79.4482659648478,13454369,2,6203,839,0,0,0,0,0,0,0,0,0.08510087969514123,0.0,0.0,0.14520142180094786,0.04430545007339422
Martin Grove Rd / Princess Margaret Blvd,43.6663198717197,-79.5594857402323,13464505,2,6582,12,0,0,0,0,0,0,0,0,0.09037678111142579,0.0,0.0,0.12665876777251184,0.04429775016625021
The Donway E / Birchbank Lane / Dutch Myrtleway,43.7409465425915,-79.3437910286086,13451666,2,3139,133,1,0,0,1,0,0,0,0,0.04287878315889148,0.03225806451612903,0.007594936708860758,0.1643957345971564,0.04425645748774497
Martin Grove Rd / Brunello Gt,43.7559985371615,-79.60166257714,13449853,2,6847,142,1,0,0,0,0,0,0,0,0.09408081551792165,0.03225806451612903,0.0,0.0,0.04421860801191774
Indian Rd / Constance St,43.6488918828402,-79.4545605762464,13467085,2,874,417,0,0,2,4,0,0,0,0,0.011682379221292078,0.0,0.05569620253164557,0.2898696682464455,0.04421504005842589
Banff Rd / Soudan Ave,43.7076834974892,-79.3813644694167,13456906,2,1908,46,0,0,0,2,0,0,0,0,0.025926680098678847,0.0,0.015189873417721517,0.3205568720379147,0.044167999921873376
Willowridge Rd / Richgrove Dr,43.6757129268331,-79.568434196768,13462944,2,3943,720,0,0,0,1,0,0,0,0,0.05402165680296038,0.0,0.007594936708860758,0.23738151658767773,0.044164718881576054
Station Rd / Mimico Ave,43.6129686932612,-79.4933466355152,13470101,2,1870,729,0,0,5,5,1,1,0,0,0.02543640042570706,0.0,0.17626582278481012,0.0,0.0441559047059595
Harness Rd / Queen's Plate Dr,43.720514743724,-79.5944496900811,13455273,2,5463,154,1,0,0,0,0,0,0,0,0.07498481894203762,0.03225806451612903,0.0,0.06617298578199052,0.04415230778855738
Wilson Heights Blvd / Clifton Ave,43.7588885937445,-79.4630641022638,13449167,2,5029,71,0,0,0,0,0,0,0,0,0.06896188853334075,0.0,0.0,0.20005924170616113,0.04414258515728538
Mattice Ave / Ashbourne Dr,43.6453078274218,-79.5444070769643,13467789,2,2660,389,0,0,2,2,0,0,1,0,0.03630731304615825,0.0,0.1571729957805907,0.0,0.04414215872227353
Borough Dr / Borough Approach W / Brian Harrison Way,43.7717039089678,-79.2584931691959,13446903,2,6247,334,0,0,2,1,1,0,0,0,0.08586965765416804,0.0,0.07041139240506329,0.0,0.04413665865997147
Carlingview Dr / Meteor Dr,43.68081457865,-79.5928518833986,13462101,2,7778,102,0,0,0,0,0,0,0,0,0.10715004371317967,0.0,0.0,0.06617298578199052,0.044119813877811935
The East Mall / West Deane Park Dr,43.6592365895552,-79.5690901628616,13465650,2,5658,123,0,0,1,1,0,0,0,0,0.07766715977314484,0.0,0.020253164556962026,0.12861374407582937,0.044095513239576035
Norcross Rd / Faywood Blvd,43.7516784989466,-79.4513496531367,13450212,2,3110,413,0,0,1,2,0,0,0,0,0.04252686835724032,0.0,0.027848101265822784,0.2357227488151659,0.04402629905971526
Rivercrest Rd / Humberview Rd,43.6536182311893,-79.4881875481819,13466373,2,760,99,0,0,2,5,0,0,0,0,0.010111523515936199,0.0,0.06329113924050632,0.2782582938388626,0.044023090462565195
Lawson Rd / Old Sweats Lane,43.783738172271,-79.1646925137403,20232429,2,3998,57,0,0,0,0,0,0,0,100,0.054786798803075916,0.0,0.050761421319796954,0.14686018957345973,0.04401368280238194
Hubbard Blvd / Balsam Ave / Balmy Beach Park Trl,43.6694508376302,-79.2888346765936,13463327,2,224,45,0,0,1,3,0,0,0,0,0.00272614791172893,0.0,0.03544303797468354,0.3588862559241706,0.043931384956458895
Orton Park Rd / Brimorton Dr,43.7714508384408,-79.2087481356965,13446835,2,3300,315,0,0,1,0,0,1,0,0,0.045118242327073316,0.0,0.05015822784810126,0.18015402843601896,0.04383843322769781
Haverson Blvd / Donald Ave,43.6873572116518,-79.465247133761,13460610,2,643,107,0,0,1,0,0,0,0,0,0.008556014190102726,0.0,0.012658227848101264,0.38311611374407584,0.04383786191056379
Borough Dr / Town Centre Crt (South),43.7725256869975,-79.2546424994976,13446766,2,6712,384,0,0,1,1,1,0,0,0,0.09214114931410274,0.0,0.05775316455696203,0.0,0.04380003517132836
Yarn Rd / The East Mall,43.632324409454,-79.5537368826781,13469206,2,8575,615,0,0,1,0,0,0,0,0,0.11784745579392161,0.0,0.012658227848101264,0.0,0.043778255097492814
Symes Rd / Glen Scarlett Rd,43.6736813746752,-79.4780285983494,13463092,2,1359,10,0,0,2,0,0,0,0,0,0.018417405104735333,0.0,0.025316455696202528,0.32239336492890996,0.04374871941878887
Yonge Blvd / Dunster Ave,43.7396910014575,-79.4134756157628,13452036,2,3398,67,0,0,1,0,0,0,0,0,0.04647156953351569,0.0,0.012658227848101264,0.2493483412322275,0.043731529029573495
Winchester St / Parliament St,43.6658617967542,-79.368606406537,13464154,2,7080,4327,0,0,2,3,0,0,0,0,0.09732378488660953,0.0,0.04810126582278481,0.0,0.043683577874870295
Cummer Ave / Silverview Dr,43.787842223514,-79.4136359133723,13445145,2,3728,87,0,0,1,0,0,0,0,0,0.05103029113650963,0.0,0.012658227848101264,0.2325829383886256,0.043650541306261184
Havenbrook Blvd / Shaughnessy Blvd,43.7683195360579,-79.3507489715102,13447606,2,806,161,0,0,1,1,0,0,0,0,0.010759216634696101,0.0,0.020253164556962026,0.3582345971563981,0.04363981844917585
Triton Rd: Borough Dr - McCowan Rd,43.7752050620475,-79.2538926537653,60017466,1,5891,70,1,0,1,1,0,0,0,0,0.08085109920294081,0.03225806451612903,0.020253164556962026,0.0,0.04363884021306685
Pape Ave / Fulton Ave,43.6840302974746,-79.3467844830025,13460920,2,5908,433,0,0,1,1,0,0,0,110,0.08118551819003526,0.0,0.07609072800873867,0.0,0.043633076968260076
Goldhawk Trl / Bridport Cres,43.819137030938,-79.2769023066408,13441992,2,2674,412,0,0,2,1,0,1,0,0,0.0364815113363524,0.0,0.07041139240506329,0.16765402843601895,0.04361621029233789
Keele St: George Appleton Way - Wilson Ave,43.725875,-79.48188,20101797,1,2830,16,2,0,0,0,1,0,0,0,0.0386307381609404,0.06451612903225806,0.0375,0.0,0.04360140351761946
Yonge Blvd / Harley Ave,43.7382052765984,-79.411871547289,13452263,2,3370,143,0,0,1,0,0,0,0,0,0.04609403680972919,0.0,0.012658227848101264,0.2493483412322275,0.043599392576248217
Glen Rd / Highland Ave,43.6809872026685,-79.3738603647442,13461553,2,2999,143,0,0,1,0,0,0,0,0,0.04097145652644204,0.0,0.012658227848101264,0.2665876777251185,0.043530423126386816
Beachdale Ave / Blantyre Ave,43.6828744829915,-79.2820716812595,13460956,2,1399,276,0,0,1,3,0,1,0,0,0.01892554027733718,0.0,0.07294303797468354,0.22304502369668247,0.043517049061672974
Winners Crcl / Boardwalk Dr,43.6645264944897,-79.3090214655624,13973110,2,1081,199,0,0,1,0,0,0,0,0,0.014531919493492316,0.0,0.012658227848101264,0.3588862559241706,0.04350644298475962
Botham Rd / Johnston Ave,43.7582887971428,-79.4140975918597,13449157,2,3109,582,0,0,3,2,0,0,0,0,0.042487391405688656,0.0,0.053164556962025315,0.17997630331753556,0.04350112871614965
Aukland Rd: Dundas St W - St Albans Rd,43.63776091991566,-79.53707648896969,60051246,1,3506,2463,2,0,1,1,0,0,0,0,0.04815696620686826,0.06451612903225806,0.020253164556962026,0.0,0.04348621624508661
Dovercourt Rd / Hallam St,43.6671864875703,-79.4316952128002,13464073,2,7042,1235,0,0,2,3,0,0,0,0,0.09671222717346352,0.0,0.04810126582278481,0.0,0.04346953267526919
Archer Rd / Browside Ave,43.6962829845529,-79.415022421289,13458828,2,474,163,1,0,1,1,0,0,0,0,0.006177776760634659,0.03225806451612903,0.020253164556962026,0.259478672985782,0.0434510446568379
Goswell Rd / Ashbourne Dr,43.6474956348579,-79.5453747303752,13467501,2,1668,200,0,0,3,3,0,0,1,0,0.02262726633739955,0.0,0.1774261603375527,0.0,0.04340477528560038
Plains Rd / Glebemount Ave,43.697247065395,-79.322709395297,13458406,2,1182,207,0,0,2,1,0,1,0,0,0.015937804786193933,0.0,0.07041139240506329,0.23678909952606636,0.04333942010878717
Derrydown Rd / Grandravine Dr,43.7530207672587,-79.4917305581402,13450093,2,4053,71,0,0,1,1,0,1,0,0,0.055503566328039766,0.0,0.05775316455696203,0.1235781990521327,0.04333470103141959
Staines Rd / Seasons Dr,43.8304944228267,-79.2236876150029,14249113,2,6657,192,1,0,0,0,0,0,0,0,0.09143818394645135,0.03225806451612903,0.0,0.0,0.04329368696190313
Guestville Ave / Lambton Ave (West),43.6830188310309,-79.4893382866834,13461474,2,2476,574,0,0,2,2,0,0,1,0,0.03380785871747022,0.0,0.1571729957805907,0.0,0.04326734970723272
Lee Centre Dr / Corporate Dr / Lee Centre Park Trl,43.7805449448757,-79.2470085207695,13445715,2,6890,704,0,0,4,0,0,0,0,0,0.09463974932188919,0.0,0.050632911392405056,0.0,0.04325049454114223
Thompson St / Hamilton St,43.6593290782645,-79.3512167613915,13465161,2,1063,406,0,0,3,3,1,0,0,0,0.014325255631989156,0.0,0.09825949367088607,0.18578199052132702,0.043243937257506124
Bin-Scarth Rd / Glen Rd,43.6821972735832,-79.3733779164115,13461325,2,2935,248,0,0,1,0,0,0,0,0,0.04008339559513624,0.0,0.012658227848101264,0.2665876777251185,0.04321960180042979
Sighthill Ave / Inglewood Dr,43.6886514374003,-79.382012446596,13460162,2,1773,21,0,0,2,2,0,0,0,0,0.024076405688037386,0.0,0.04050632911392405,0.2665876777251185,0.04318677558610974
Hopedale Ave / Stanhope Ave,43.6956084532837,-79.3523891662915,13458785,2,335,37,0,0,0,1,0,0,0,0,0.004254671768542199,0.0,0.007594936708860758,0.40071090047393365,0.043079212508155294
Codlin Cres: Albion Rd - Alcide St,43.7491304499883,-79.6344486829791,60049966,1,7574,0,0,0,0,0,0,0,0,0,0.1041394656034876,0.0,0.0,0.06617298578199052,0.04306611153941971
Avon Ave / Porter Ave / York Stadium Trl,43.6820737844435,-79.4795546984497,13461615,2,2164,253,0,0,2,1,0,0,0,0,0.02948111828842294,0.0,0.03291139240506329,0.2614928909952607,0.04304995898148675
Collinsgrove Rd / 55 Collinsgrove Rd,43.7717393912764,-79.1839389247472,13446722,2,2411,80,0,0,1,3,0,1,0,0,0.03285713932442323,0.0,0.07294303797468354,0.16919431279620853,0.04300803763810569
Paxman Rd / The West Mall,43.6240722528821,-79.5595514603385,13469679,2,8934,40,0,0,0,0,0,0,0,0,0.12287006607271306,0.0,0.0,0.0,0.04300452312544957
Glen Rush Blvd / Glencairn Ave,43.7135976093735,-79.4237766153508,13456038,2,3450,84,0,0,0,1,0,0,0,0,0.047168261343521235,0.0,0.007594936708860758,0.2493483412322275,0.04296271293522733
Glen Rush Blvd / Glengrove Ave (North),43.7150922551081,-79.4243797398385,13455784,2,2072,94,0,0,2,2,0,0,0,0,0.028185988181927794,0.0,0.04050632911392405,0.2493483412322275,0.04290119580968229
Ryding Ave / Cobalt Ave,43.6691921828901,-79.4775882105509,13463848,2,2231,65,0,0,0,0,0,0,0,0,0.030406829654123935,0.0,0.0,0.32239336492890996,0.04288172687183438
Heath St E / Welland Ave,43.693025437901,-79.3803761064091,13459371,2,3384,424,0,0,0,0,0,0,0,0,0.04628841244106239,0.0,0.0,0.2665876777251185,0.042859712126883685
Roehampton Ave / Badali Family Lane,43.7119005808631,-79.3780449736938,14023868,2,2257,142,0,0,0,0,0,0,0,0,0.030736462709088322,0.0,0.0,0.3205568720379147,0.04281344915197239
Meadow Oak Pl / Gary Dr / Yelland St / Oak St,43.7090841222145,-79.5276505622918,13456985,2,5762,121,0,0,0,0,0,0,0,0,0.07903470225145556,0.0,0.0,0.15088862559241706,0.04275100834725115
